pair_id,status,lat,lon,confidence,clip_score,visual_change_score,pixel_x,pixel_y,z,block_x,block_y,old_image,new_image
1042,new_building,40.29381484,29.17221047,0.3389,0.9876,54.664,142.18,92.09,18,152314,98962,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1042.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1042.png
1045,new_building,40.28583185,29.17370515,0.6323,0.9926,49.5369,420.81,507.02,18,152314,98968,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1045.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1045.png
1045,new_building,40.28594692,29.17370515,0.5188,0.9903,47.4302,420.81,478.9,18,152314,98968,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1045.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1045.png
1046,new_building,40.2854174,29.17393781,0.715,0.9004,44.5727,464.18,96.3,18,152314,98970,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1046.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1046.png
1046,new_building,40.28529865,29.1740871,0.6291,0.9737,46.9076,492.01,125.32,18,152314,98970,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1046.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1046.png
1046,new_building,40.28577293,29.17370505,0.5848,0.9549,43.5685,420.79,9.42,18,152314,98970,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1046.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1046.png
1057,new_building,40.26154942,29.17230188,0.485,0.5309,50.2071,159.22,295.89,18,152314,98992,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1057.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1057.png
1063,new_building,40.24939922,29.17261248,0.9325,0.8503,47.306,217.12,191.72,18,152314,99004,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1063.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1063.png
1065,new_building,40.24572753,29.17342004,0.4228,0.9225,44.0293,367.66,64.47,18,152314,99008,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1065.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1065.png
1071,new_building,40.23148443,29.17164634,0.9462,0.5105,65.3098,37.02,470.65,18,152314,99020,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1071.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1071.png
1071,new_building,40.23143,29.1720512,0.9442,0.9841,83.7084,112.49,483.94,18,152314,99020,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1071.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1071.png
1071,new_building,40.2329663,29.17287866,0.932,0.9981,82.4634,266.74,108.81,18,152314,99020,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1071.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1071.png
1074,new_building,40.22595973,29.17149019,0.3124,0.9879,48.6334,7.91,283.59,18,152314,99026,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1074.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1074.png
1074,new_building,40.22665334,29.17166737,0.3021,0.9892,54.1021,40.94,114.24,18,152314,99026,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1074.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1074.png
1079,new_building,40.21645794,29.173803,0.8532,0.9941,62.3634,439.05,43.34,18,152314,99036,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1079.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1079.png
1079,new_building,40.21457635,29.17181602,0.7912,0.8936,48.0715,68.65,502.67,18,152314,99036,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1079.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1079.png
1079,new_building,40.2153627,29.17395594,0.7889,0.9935,62.57,467.56,310.71,18,152314,99036,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1079.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1079.png
1079,new_building,40.21607776,29.17376872,0.7762,0.9895,63.4113,432.66,136.15,18,152314,99036,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1079.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1079.png
1079,new_building,40.21655924,29.1735829,0.754,0.9955,60.5697,398.02,18.61,18,152314,99036,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1079.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1079.png
1079,new_building,40.21661442,29.17404917,0.5887,0.9957,58.939,484.94,5.14,18,152314,99036,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1079.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1079.png
1079,new_building,40.21632833,29.17366664,0.5648,0.9983,64.0914,413.63,74.98,18,152314,99036,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1079.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1079.png
1079,new_building,40.21627754,29.17381287,0.4532,0.997,60.3585,440.89,87.38,18,152314,99036,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1079.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1079.png
1079,new_building,40.21619197,29.17364717,0.3461,0.9932,66.0617,410.0,108.27,18,152314,99036,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1079.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1079.png
1079,new_building,40.21598621,29.17417556,0.3264,0.5649,56.7498,508.5,158.5,18,152314,99036,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1079.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1079.png
1080,new_building,40.21443789,29.1718628,0.7541,0.9574,56.3244,77.37,24.47,18,152314,99038,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1080.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1080.png
1081,new_building,40.21086684,29.17342685,0.7694,0.9993,65.4381,368.93,384.19,18,152314,99040,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1081.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1081.png
1081,new_building,40.21140534,29.17209567,0.7027,0.9967,64.0862,120.78,252.74,18,152314,99040,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1081.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1081.png
1081,new_building,40.21088413,29.17155375,0.4185,0.9937,65.0145,19.76,379.97,18,152314,99040,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1081.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1081.png
1081,new_building,40.21088572,29.1715485,0.4156,0.9937,65.0145,18.78,379.58,18,152314,99040,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1081.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1081.png
1082,new_building,40.21025926,29.17190588,0.8873,0.6405,49.9662,85.4,20.5,18,152314,99042,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1082.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1082.png
1082,new_building,40.21030764,29.17159356,0.852,0.8529,50.4393,27.18,8.69,18,152314,99042,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1082.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1082.png
1082,new_building,40.20905363,29.17415475,0.8315,0.9982,69.2678,504.62,314.79,18,152314,99042,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1082.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1082.png
1082,new_building,40.21031633,29.17203269,0.3838,0.9015,51.7667,109.04,6.57,18,152314,99042,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1082.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1082.png
1082,new_building,40.20894937,29.17383202,0.3023,0.9998,59.9238,444.46,340.24,18,152314,99042,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1082.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1082.png
1086,new_building,40.20072577,29.17186553,0.7449,0.96,63.8693,77.88,299.45,18,152314,99050,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1086.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1086.png
1087,new_building,40.19793993,29.17322525,0.4124,0.9887,52.786,331.35,467.36,18,152314,99052,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1087.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1087.png
1089,new_building,40.33723195,29.174818,0.6149,0.8798,41.1294,116.26,229.52,18,152316,98920,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1089.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1089.png
1091,new_building,40.33244865,29.17630979,0.9382,0.5716,55.2952,394.35,375.27,18,152316,98924,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1091.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1091.png
1091,new_building,40.33233321,29.17673428,0.9138,0.8978,53.7493,473.48,403.5,18,152316,98924,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1091.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1091.png
1091,new_building,40.33271278,29.17572389,0.8844,0.5853,62.4699,285.13,310.68,18,152316,98924,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1091.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1091.png
1091,new_building,40.33396409,29.17601303,0.7876,0.6333,66.8051,339.03,4.68,18,152316,98924,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1091.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1091.png
1092,new_building,40.32996591,29.1761627,0.8929,0.8917,74.4475,366.93,470.39,18,152316,98926,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1092.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1092.png
1092,new_building,40.3318586,29.17599769,0.4535,0.5712,62.7889,336.17,7.56,18,152316,98926,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1092.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1092.png
1095,new_building,40.32509711,29.17433043,0.4441,0.7721,56.5078,25.37,124.92,18,152316,98932,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1095.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1095.png
1106,new_building,40.30061976,29.17563581,0.5191,0.9502,52.0323,268.71,476.88,18,152316,98954,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1106.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1106.png
1112,new_building,40.28854717,29.17684881,0.9376,0.5385,51.3399,494.83,355.46,18,152316,98966,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1112.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1112.png
1113,new_building,40.28694318,29.17493162,0.6796,0.8281,46.7802,137.44,235.44,18,152316,98968,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1113.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1113.png
1113,new_building,40.28709995,29.17447527,0.5877,0.8903,47.3218,52.37,197.13,18,152316,98968,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1113.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1113.png
1113,new_building,40.28738341,29.17483914,0.5404,0.8422,47.358,120.2,127.86,18,152316,98968,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1113.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1113.png
1113,new_building,40.28759754,29.17457682,0.3793,0.8967,46.8284,71.3,75.53,18,152316,98968,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1113.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1113.png
1137,new_building,40.23564475,29.17494149,0.3673,0.9701,54.04,139.28,478.77,18,152316,99016,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1137.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1137.png
1147,new_building,40.21503965,29.17547214,0.9284,0.9816,67.0188,238.2,389.57,18,152316,99036,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1147.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1147.png
1147,new_building,40.21474623,29.17571,0.575,0.8445,52.9198,282.54,461.2,18,152316,99036,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1147.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1147.png
1148,new_building,40.21407892,29.17691195,0.468,0.6465,62.2479,506.6,112.1,18,152316,99038,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1148.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1148.png
1149,new_building,40.21043542,29.17436332,0.8155,0.9996,61.4178,31.5,489.5,18,152316,99040,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1149.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1149.png
1149,new_building,40.21045803,29.17424793,0.6654,0.9843,61.293,9.99,483.98,18,152316,99040,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1149.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1149.png
1150,new_building,40.20889246,29.17439743,0.9312,0.9934,57.4408,37.86,354.13,18,152316,99042,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1150.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1150.png
1150,new_building,40.20873306,29.17438354,0.891,0.9943,54.1605,35.27,393.04,18,152316,99042,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1150.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1150.png
1150,new_building,40.20984344,29.17423312,0.6869,0.6474,63.3657,7.23,122.0,18,152316,99042,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1150.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1150.png
1150,new_building,40.20826823,29.17515725,0.5471,0.9996,70.6383,179.5,506.5,18,152316,99042,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1150.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1150.png
1150,new_building,40.20904613,29.1742534,0.4846,0.9954,61.2288,11.01,316.62,18,152316,99042,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1150.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1150.png
1152,new_building,40.20502888,29.17541335,0.9233,0.9427,58.1584,227.24,273.18,18,152316,99046,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1152.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1152.png
1153,new_building,40.20243206,29.17692214,0.6884,0.9087,63.8382,508.5,395.0,18,152316,99048,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1153.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1153.png
1153,new_building,40.20225793,29.17692214,0.4924,0.8565,52.0212,508.5,437.5,18,152316,99048,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1153.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1153.png
1154,new_building,40.2006884,29.17609672,0.9191,0.9957,62.0191,354.63,308.57,18,152316,99050,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1154.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1154.png
1155,new_building,40.19821061,29.17545127,0.8805,0.9993,52.5089,234.31,401.3,18,152316,99052,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1155.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1155.png
1159,new_building,40.33220023,29.17748712,0.9085,0.9303,68.2611,101.82,436.02,18,152318,98924,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1159.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1159.png
1159,new_building,40.33249678,29.17788237,0.6918,0.9821,71.5057,175.5,363.5,18,152318,98924,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1159.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1159.png
1159,new_building,40.3321952,29.17774966,0.6138,0.7493,71.1797,150.76,437.25,18,152318,98924,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1159.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1159.png
1159,new_building,40.33249907,29.17809373,0.508,0.9156,70.6837,214.9,362.94,18,152318,98924,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1159.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1159.png
1159,new_building,40.33208577,29.17782197,0.3525,0.9443,65.6417,164.24,464.01,18,152318,98924,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1159.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1159.png
1160,new_building,40.33051634,29.1781029,0.7658,0.8224,59.1572,216.61,335.79,18,152318,98926,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1160.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1160.png
1160,new_building,40.33180319,29.17732925,0.6543,0.9626,61.8012,72.39,21.11,18,152318,98926,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1160.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1160.png
1161,new_building,40.32832581,29.17958128,0.6954,0.7787,59.4715,492.2,359.44,18,152318,98928,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1161.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1161.png
1162,new_building,40.32756179,29.17908738,0.7069,0.9133,64.5114,400.13,34.26,18,152318,98930,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1162.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1162.png
1174,new_building,40.30210458,29.1772792,0.8382,0.9256,56.9349,63.06,113.95,18,152318,98954,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1174.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1174.png
1180,new_building,40.28837936,29.17749292,0.895,0.8183,41.4245,102.9,396.47,18,152318,98966,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1180.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1180.png
1180,new_building,40.28875304,29.17953773,0.789,0.832,47.0643,484.08,305.15,18,152318,98966,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1180.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1180.png
1180,new_building,40.28938144,29.17700824,0.5555,0.8222,53.4856,12.55,151.58,18,152318,98966,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1180.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1180.png
1180,new_building,40.28839409,29.17908019,0.3844,0.8439,44.4466,398.79,392.87,18,152318,98966,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1180.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1180.png
1181,new_building,40.28777411,29.17922101,0.7407,0.7852,66.5504,425.04,32.38,18,152318,98968,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1181.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1181.png
1181,new_building,40.2865679,29.17841141,0.6735,0.9629,43.7725,274.12,327.15,18,152318,98968,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1181.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1181.png
1181,new_building,40.28634369,29.17852761,0.6181,0.7641,42.0152,295.78,381.94,18,152318,98968,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1181.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1181.png
1181,new_building,40.28786369,29.17919011,0.561,0.8634,69.8732,419.28,10.49,18,152318,98968,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1181.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1181.png
1194,new_building,40.25951774,29.17797802,0.9229,0.6967,67.977,193.33,280.19,18,152318,98994,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1194.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1194.png
1208,new_building,40.22977821,29.17752001,0.5384,0.5155,65.9815,107.95,375.26,18,152318,99022,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1208.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1208.png
1208,new_building,40.22977903,29.17770824,0.3287,0.7888,67.0084,143.04,375.06,18,152318,99022,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1208.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1208.png
1211,new_building,40.22470494,29.17900665,0.9368,0.7528,67.0328,385.08,77.95,18,152318,99028,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1211.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1211.png
1211,new_building,40.22456089,29.17885752,0.421,0.5898,65.9922,357.28,113.12,18,152318,99028,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1211.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1211.png
1212,new_building,40.2224413,29.17854311,0.301,0.7241,56.535,298.67,118.61,18,152318,99030,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1212.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1212.png
1213,new_building,40.21941477,29.17780727,0.7981,0.509,49.5799,161.5,345.5,18,152318,99032,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1213.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1213.png
1214,new_building,40.21760253,29.177464,0.9429,0.9666,54.1846,97.51,275.92,18,152318,99034,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1214.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1214.png
1214,new_building,40.21733135,29.17770663,0.725,0.9555,54.1846,142.74,342.12,18,152318,99034,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1214.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1214.png
1215,new_building,40.21642374,29.17783586,0.8988,0.9985,63.081,166.83,51.69,18,152318,99036,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1215.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1215.png
1215,new_building,40.21647547,29.17904119,0.8838,0.9971,59.7154,391.52,39.06,18,152318,99036,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1215.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1215.png
1215,new_building,40.21645892,29.17952533,0.3841,0.9951,70.1827,481.77,43.1,18,152318,99036,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1215.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1215.png
1215,new_building,40.21660049,29.17776044,0.3261,0.9975,61.6375,152.77,8.54,18,152318,99036,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1215.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1215.png
1216,new_building,40.21352925,29.17918185,0.8773,0.9942,52.5212,417.74,246.28,18,152318,99038,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1216.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1216.png
1216,new_building,40.21333581,29.1782257,0.7728,0.9942,63.3051,239.5,293.5,18,152318,99038,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1216.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1216.png
1216,new_building,40.21333151,29.1780498,0.6471,0.9902,63.4013,206.71,294.55,18,152318,99038,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1216.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1216.png
1216,new_building,40.21349148,29.17785019,0.5112,0.9829,61.708,169.5,255.5,18,152318,99038,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1216.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1216.png
1216,new_building,40.21336039,29.17963654,0.3838,0.9667,61.9576,502.5,287.5,18,152318,99038,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_1216.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_1216.png
